,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVEBITCurrent_yy,46.47,136.39,,,,132.27,-346.81,-166.94,-137.67,-118.93,55.34,472.38,466.37,276.47,159.13,-45.72,1.07,102.86,-2251.91,-1992.62,-2187.43,-58.19,104.16,105.04,103.65,-2.91,20.39,15.85,131.72,848.27,462.68,1.56,-28.43,-88.39,-81.22,181.01,548.79,-2137.50,385.61,-33.66,-75.45,105.59,-88.01,-78.22,-82.74,-73.90,-40.05,-0.53,86.78,190.34,157.95,78.98
EVEBITCurrent_sy,35.74,-59.91,,,,551.83,534.68,887.48,194.92,-53.74,26.67,57.17,38.30,14.17,-22.46,-64.76,-52.27,-48.88,-17.26,58.74,117.91,102.11,76.76,46.64,-27.69,-41.77,-19.67,-23.87,-9.72,11.59,-14.88,-29.91,-18.22,-22.26,-19.20,-24.72,-17.12,-20.73,-18.57,4.64,43.21,3.31,1.32,1.06,-37.80,-6.56,-8.83,-6.22,3.90,14.47,49.30,53.32
EVEBITCurrent_qq,,,-3.34,-45.13,-15.19,416.45,-202.70,85.12,52.27,-159.49,-142.34,224.07,-53.04,24.99,-18.79,13.88,-12.56,150.88,-961.41,-0.16,3.56,105.03,-14.26,21.31,-30.13,33.60,6.32,16.74,39.74,446.72,-36.91,-78.93,-1.53,-11.34,2.06,215.37,127.35,-378.45,124.32,-56.92,-15.86,-36.63,-47.82,-21.73,-33.31,-4.17,19.84,29.87,25.22,48.97,6.47,-9.89
EVEBITCurrent_sq,,,-61.21,-199.78,-624.07,332.60,-62.23,23.81,-12.72,13.36,3.41,53.62,-23.20,-6.42,-29.77,-30.19,4.02,0.23,13.69,33.93,42.79,-7.04,-0.57,11.11,-29.59,-25.14,37.16,5.30,-16.51,-7.46,4.62,-13.29,-2.58,-12.03,8.74,-19.21,7.25,-15.86,11.69,3.82,46.77,-39.30,9.55,3.55,-9.66,-8.82,6.89,6.51,0.10,0.45,39.41,9.38
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITDACurrent_yy,34.65,82.55,,,,32.82,80.26,-516.08,-414.24,414.26,25.24,130.22,136.49,-86.94,-67.59,-20.89,3.50,15.94,70.06,80.99,95.58,-21.20,-44.44,-45.65,-51.04,-5.66,3.47,3.90,37.93,50.97,41.99,-6.06,-11.24,-34.60,-30.83,26.96,40.88,52.03,31.86,-10.11,-22.34,-27.26,-37.81,-39.15,-52.54,-48.64,-18.59,15.61,77.01,95.16,73.57,31.99
EVEBITDACurrent_sy,55.11,-13.71,,,,27.90,-69.21,-36.55,-10.76,9.30,10.85,27.53,16.15,-6.14,-28.95,-42.06,-26.22,-23.56,9.94,51.03,79.19,56.76,64.63,13.19,-22.51,-24.22,-29.68,-10.25,-14.01,-8.95,-7.18,-28.76,-14.33,-17.05,-21.17,-14.84,-2.41,16.57,-14.59,-7.90,-6.99,-3.63,5.69,16.52,-10.53,-19.11,-2.67,0.09,19.29,14.98,19.67,18.50
EVEBITDACurrent_qq,,,7.10,-23.05,-30.22,130.97,45.35,-277.61,47.30,477.99,-64.60,-57.14,-36.36,35.23,-12.12,4.61,-16.75,51.50,28.89,11.33,-10.04,-38.96,-9.12,8.90,-18.95,17.61,-0.33,9.35,7.60,28.72,-6.25,-27.66,1.68,-5.15,-0.86,32.79,12.82,2.36,-14.02,-9.47,-2.52,-4.13,-26.49,-11.42,-23.97,3.76,16.50,25.79,16.41,14.40,3.61,-4.34
EVEBITDACurrent_sq,,,316.63,-55.65,-34.82,6.19,0.28,-8.59,-8.32,30.05,1.70,5.17,-16.50,5.10,-23.02,-14.23,6.33,8.89,10.72,17.82,26.15,-4.74,16.27,-18.99,-13.63,-6.84,7.89,3.39,-17.26,-1.36,10.00,-20.65,-0.49,-4.49,4.53,-14.28,14.03,14.08,-23.41,-7.56,15.15,18.22,-16.01,1.90,-11.57,6.87,1.07,4.79,5.39,3.00,5.19,3.77
ROE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROE_yy,-76.09,-104.23,,,,-5633.33,-3530.00,-1030.04,,-718.60,-130.47,80.09,,91.48,96.08,52.54,,113.75,-180.65,-17.86,,1257.58,372.41,259.31,,29.24,12.45,58.42,,-124.87,-125.33,-57.80,-58.58,359.03,361.48,-118.29,-177.20,-145.31,-105.10,466.67,257.72,362.13,4638.89,543.64,507.23,226.41,47.74,6.97,-37.77,-58.58,-53.85,-55.37
ROE_sy,26.52,102.79,,,,-19.64,2.53,1.42,,-4.96,-106.64,-1.18,,-82.22,1053.85,12.53,,607.97,93.95,-6.39,,-54.15,-51.56,17.06,,64.06,52.50,3.00,,21.50,3.19,27.10,22.82,-14.56,31.27,41.43,7.55,19.33,30.47,-36.12,-54.54,-31.14,-13.27,37.34,178.62,90.51,49.08,29.31,-17.01,-34.70,-40.89,-40.03
