,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CZOCurrent_yy,6.28,67.03,,,,-6.25,-18.32,-45.53,-22.84,4.21,23.88,17.78,-14.93,-41.65,-47.23,-35.12,-36.59,22.08,34.32,20.45,27.90,-6.70,-16.77,-15.89,-24.53,-18.28,-25.50,-6.33,26.80,23.13,54.20,15.55,2.58,13.00,-7.70,-18.31,-7.99,25.34,26.72,65.18,48.80,-6.31,40.69,41.54,59.66,59.94,-5.99,5.26,-41.34,-57.79,-51.10,-58.79
CZOCurrent_sy,29.64,27.41,,,,-11.12,-17.64,-34.64,-45.18,-33.66,-15.54,13.74,19.74,-0.97,26.35,38.42,-8.97,28.98,3.31,-36.40,-10.90,-2.31,-16.77,-15.89,-13.64,-22.63,-20.14,-6.33,10.82,8.56,22.36,14.12,-5.09,-19.46,-6.54,-13.36,0.29,34.47,8.28,15.89,1.81,-6.62,-16.81,-25.83,-38.61,-42.25,-20.70,3.23,35.82,18.84,-2.95,-21.37
CZOCurrent_qq,,,4.40,38.06,-12.06,-26.03,-9.04,-7.92,24.56,-0.10,8.12,-12.45,-10.03,-31.48,-2.23,7.65,-12.07,31.93,7.57,-3.47,-6.63,-3.76,-4.04,-2.46,-16.22,4.21,-12.52,22.65,13.42,1.19,9.55,-8.09,0.68,11.47,-10.52,-18.66,13.41,51.85,-9.54,6.03,2.16,-4.39,35.85,6.67,15.24,-4.22,-20.15,19.43,-35.78,-31.08,-7.49,0.64
CZOCurrent_sq,,,-11.39,33.92,14.78,-34.75,-17.88,6.27,-3.73,-21.05,4.55,43.12,1.35,-34.70,33.40,56.81,-33.35,-7.48,6.85,-3.47,-6.63,1.44,-8.96,-2.46,-4.13,-9.12,-6.03,14.41,13.42,-10.97,5.92,6.70,-5.68,-24.45,22.90,-1.08,9.19,1.31,-1.03,5.87,-4.08,-7.08,-11.84,-5.61,-20.61,-12.58,21.05,22.88,4.45,-23.51,-1.14,-0.44
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,7.96,4.61,,,,4.42,-0.14,-1.86,1.14,-0.98,1.20,-3.48,-1.19,4.99,0.49,-0.04,-0.03,-9.21,-2.17,0.34,-2.87,3.13,0.26,-0.52,0.68,-3.19,2.25,-11.82,-4.49,-5.94,-6.75,7.12,-1.09,2.66,-1.05,1.21,4.32,2.83,8.38,2.36,-3.81,1.87,-5.75,-0.74,4.55,-3.09,-0.51,-1.87,-1.90,0.72,-1.01,-5.56
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,-0.85,6.25,-6.09,5.55,-5.18,4.43,-3.23,3.34,-3.09,-0.40,-0.94,9.81,-7.25,-0.92,-0.92,-0.28,-0.05,1.62,-4.09,5.87,-2.84,0.83,-2.94,1.81,2.62,-13.04,5.14,0.27,1.73,-0.11,-2.92,4.06,-1.94,2.16,0.07,2.58,3.35,-3.52,-5.95,8.63,-4.37,1.60,-0.94,0.68,-1.83,0.22,-0.97,3.38,-3.52,-4.38
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,-0.57,3.16,,,,-2.98,-10.40,-9.44,-0.47,-2.31,6.20,0.50,-0.50,10.68,2.18,2.74,6.23,-6.37,-0.74,-1.94,-15.75,-18.20,-22.98,-27.16,-26.20,-25.21,-23.59,-25.60,-4.26,2.37,21.59,29.92,10.32,10.26,-2.22,1.09,7.78,11.14,19.42,16.85,7.85,6.03,-2.97,0.24,5.73,1.93,-1.34,-3.90,-8.80,-13.88,-10.72,-13.83
EVPCurrent_sy,49.70,3.41,,,,-13.51,-10.40,-9.44,-0.47,-26.75,22.16,17.08,19.59,67.62,30.91,40.49,26.26,10.61,-7.07,-17.52,-20.45,-18.80,-19.92,3.57,6.15,-37.09,2.89,-22.40,-15.11,-9.32,-7.93,2.15,-10.71,-6.83,-17.04,-24.09,-7.12,36.84,8.46,-0.40,-10.09,-23.66,-13.89,-8.47,-12.85,-22.16,-22.12,-18.37,2.73,12.75,11.43,11.09
EVPCurrent_qq,,,-0.67,4.29,-9.78,3.81,-8.27,5.40,-0.84,1.89,-0.27,-0.26,-1.82,13.34,-7.93,0.29,1.51,-0.11,-2.39,-0.93,-12.79,-3.01,-8.10,-6.31,-11.63,-1.71,-6.10,-8.77,13.72,5.10,11.52,-2.52,-3.44,5.03,-1.09,0.78,2.95,8.30,6.28,-1.39,-4.98,6.47,-2.73,1.87,0.23,2.63,-5.86,-0.77,-4.88,-3.08,-2.40,-4.23
EVPCurrent_sq,,,-34.20,4.29,-9.78,39.69,-31.83,5.40,-0.84,2.80,13.70,1.02,1.28,44.09,-11.20,8.41,-8.98,26.23,-25.40,-3.77,-12.21,28.85,-26.43,24.46,-10.03,-23.64,20.33,-6.14,-1.57,-18.44,22.18,4.14,-13.96,-14.89,8.79,-4.71,5.27,25.39,-13.77,-12.49,-4.98,6.47,-2.73,-6.98,-9.53,-4.91,-2.69,-2.50,13.86,4.37,-3.83,-2.79
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,14.73,74.73,,,,-2.10,-18.44,-46.54,-21.96,3.19,25.36,13.69,-15.94,-38.73,-46.97,-35.14,-36.60,10.84,31.41,20.86,24.23,-3.78,-16.55,-16.34,-24.02,-20.88,-23.83,-17.40,21.11,15.82,43.79,23.78,1.46,16.00,-8.67,-17.33,-4.01,28.89,37.34,69.07,43.13,-4.57,32.60,40.49,66.93,54.99,-6.47,3.29,-42.46,-57.49,-51.60,-61.08
EVEBITCurrent_sy,48.60,30.01,,,,-9.77,-31.46,-9.71,-43.87,-7.97,27.10,-17.70,-10.65,-30.41,-28.18,41.26,20.96,18.37,-10.06,-32.98,-45.53,9.18,-4.77,10.44,42.31,-23.62,-0.36,-14.52,1.10,11.40,21.96,11.81,1.37,-24.21,-17.94,-17.33,-3.93,94.85,52.85,16.22,-2.90,-41.91,-39.27,-14.85,-17.43,-0.38,-3.26,-2.05,12.70,-23.20,-23.23,-15.42
