,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVCurrent_qq,,,41.69,-8.65,-14.68,93.06,10.78,10.88,-57.83,160.94,-17.31,22.86,-62.28,175.50,-0.45,-3.40,-62.26,155.15,-4.21,3.99,-60.66,116.69,7.32,4.60,-58.89,133.22,-4.04,-9.53,-0.89,-6.63,-27.78,-45.72,28.04,-4.95,0.36,1.12,10.18,-0.72,-17.94,-11.76,3.22,5.44,22.96,-19.67,112.33,-25.57,0.23,78.34,3.12,-17.23,21.48,3.94
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,-13.11,19.64,,,,64.53,37.37,78.14,-4.00,38.37,24.53,39.03,21.67,31.06,30.88,2.93,4.11,-8.70,-15.20,-11.71,-12.03,-24.03,-9.06,-4.76,7.40,21.46,5.90,-6.68,128.48,-8.41,-23.58,-50.53,-30.85,-21.07,12.71,112.33,68.74,51.58,5.41,-18.61,-28.85,,,,562.21,,,,-82.38,-70.44,-52.66,-60.31
EVPCurrent_sy,-1.96,17.66,,,,42.95,39.43,-2.90,-40.62,-16.78,-27.81,2.12,-19.36,4.57,30.30,36.98,26.12,24.79,18.50,-14.95,-7.97,-5.29,-26.38,15.37,-19.15,-10.88,-32.10,-35.19,86.17,-15.24,21.78,37.72,7.71,10.22,6.15,-8.25,11.96,-10.08,-9.54,3.86,-0.98,,,,-11.55,,,,-2.73,-10.38,-6.18,-14.84
EVPCurrent_qq,,,32.07,-14.63,-20.44,83.41,10.27,10.71,-57.12,164.36,-0.77,23.60,-62.48,184.76,-0.90,-2.79,-62.05,149.72,-7.95,1.21,-62.18,115.65,10.18,6.00,-57.36,143.89,-3.94,-6.60,4.41,-2.23,-19.84,-39.55,45.97,11.59,14.47,13.88,16.00,0.24,-20.40,-12.06,1.40,,,,,-62.36,-39.52,2.54,-24.52,-36.84,-3.15,-14.04
EVPCurrent_sq,,,16.10,-7.65,0.82,32.23,13.25,-35.68,-38.35,85.32,-1.76,-9.02,-51.31,140.31,22.41,-4.36,-55.17,137.78,16.24,-31.35,-51.50,144.72,-9.65,7.59,-66.01,169.75,-31.16,2.68,-2.36,22.82,-1.10,16.11,-23.63,25.69,-4.75,0.36,-6.82,0.94,-4.18,15.22,-11.16,,,,,1.19,-1.56,3.18,-5.35,-6.78,3.05,-6.35
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,-22.08,-24.92,,,,66.54,-20.38,-4.40,-45.35,4.97,216.50,370.95,572.45,391.49,126.08,36.88,69.49,-258.19,-296.87,-426.05,-9.69,141.70,153.91,157.13,121.64,-123.76,-115.08,-107.49,-108.61,965.15,1974.99,142.79,158.00,-93.15,-96.51,-439.36,-401.51,-588.41,-567.41,-366.90,-186.82,,459.63,170.37,167.88,,-79.99,-53.09,-20.31,9.92,29.96,124.98
EVEBITCurrent_sy,-29.89,78.87,,,,-0.51,12.48,-42.74,-55.19,-13.06,5.70,63.17,115.79,25.50,52.09,129.03,76.55,3.26,-15.44,-39.48,-19.55,-2.80,-22.58,-8.43,-18.92,-19.16,-5.76,3.72,22.69,110.14,7.81,19.02,43.14,-33.94,22.13,-4.86,-8.41,-11.34,-13.69,-17.69,-11.46,,30.26,9.76,-7.97,,-34.29,-14.39,5.94,-3.47,16.27,0.64
EVEBITCurrent_qq,,,45.50,-5.07,-25.31,61.42,-30.43,13.98,-57.31,210.08,109.76,69.59,-39.04,126.63,-3.51,2.68,-24.51,-311.53,-20.08,-70.05,120.91,-2.34,55.26,80.20,-18.89,-110.47,1.46,10.48,6.81,1152.40,113.56,-97.96,26.33,24.34,8.77,-298.62,-12.24,-101.42,-4.09,-98.41,31.05,,,-61.18,-33.49,-9.03,-14.80,-9.01,13.00,25.47,0.74,57.52
EVEBITCurrent_sq,,,-18.26,8.40,-30.90,62.50,-7.59,-44.82,-45.93,215.31,12.35,-14.82,-28.49,83.37,36.16,28.27,-44.88,7.25,11.50,-8.19,-26.73,29.59,-11.19,8.59,-35.12,29.21,3.53,19.52,-23.26,121.30,-46.89,31.94,-7.70,2.13,-1.81,2.78,-11.14,-1.14,-4.41,-1.98,-4.41,,,-17.40,-19.85,0.44,-1.17,7.60,-0.81,-8.48,19.04,-6.87
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
